fixture	key	class	before	after
poi/test-data/document/ComplexNumberedLists.docx	docx.par.15.inline.2.xml	c-markup-canonical-same	len=1073;sha=bb37e41e959752eab9d07a8cd74d1b855d99b5c765060ee94c68a61a2c225898	len=40;sha=3c9ca5657f8cf78835b65a55b64fe233571d32430ebdb63afdb89063ca30da86
poi/test-data/document/ComplexNumberedLists.docx	docx.block.17.xml	c-markup-canonical-same	len=5438;sha=df3325da49b2db26613e6342feb3246b0b87915ade94ffe4cf694f9b177702b4	len=273;sha=560e6da263ddf9d5bbccb16febd2c8dce6b363745737e50b8ce2fa6b32100b80
poi/test-data/document/EmbeddedDocument.docx	docx.par.2.run.0.content.0.xml	c-markup-canonical-same	len=13207;sha=9ef9f6aaf995a5032abe7b6f244209c4f52c58c7dbebfe29368c9c9b40b17447	len=1111;sha=b789a4dbe0a6afe19198f9b18a216e1d6194bb5e5013d6ea1e0ac62e9f5919a5
poi/test-data/document/EmbeddedDocument.docx	docx.block.3.xml	c-markup-canonical-same	len=3175;sha=8d3bd91daedbff24ac391d74b1ee5a316a74a0c9152105dd3c5a92141dca3561	len=295;sha=70e24de68d00285e199b5609846dda2f7c2082ca9c39ece11d84a44497a4d87a
poi/test-data/document/Numbering.docx	docx.par.18.inline.0.xml	c-markup-canonical-same	len=1159;sha=c741945440776f99e89d840dcf6c5e3250bd7965b29b19315ec32e9792f5c911	len=61;sha=8cc03916b6d9de119ef6faba85fd87db3d3237faf25614205c1aa8ce62116b79
poi/test-data/document/Numbering.docx	docx.par.18.inline.1.xml	c-markup-canonical-same	len=1138;sha=c414be8e54c455113d4c31271afbc20685ae10ed86eddc861ed2d9b8eaa2d302	len=40;sha=3c9ca5657f8cf78835b65a55b64fe233571d32430ebdb63afdb89063ca30da86
poi/test-data/document/Numbering.docx	docx.block.22.xml	c-markup-canonical-same	len=5785;sha=50b57f47e8c06e69484f24f47172f42513603fe92cd254caf39938fd413561aa	len=295;sha=51e3b087c5f7a8e51dc17f9185b01e1387964d870b180234e75b7322943ae861
poi/test-data/document/NumberingWOverrides.docx	docx.par.0.inline.0.xml	c-markup-canonical-same	len=1159;sha=c741945440776f99e89d840dcf6c5e3250bd7965b29b19315ec32e9792f5c911	len=61;sha=8cc03916b6d9de119ef6faba85fd87db3d3237faf25614205c1aa8ce62116b79
poi/test-data/document/NumberingWOverrides.docx	docx.par.0.inline.1.xml	c-markup-canonical-same	len=1138;sha=c414be8e54c455113d4c31271afbc20685ae10ed86eddc861ed2d9b8eaa2d302	len=40;sha=3c9ca5657f8cf78835b65a55b64fe233571d32430ebdb63afdb89063ca30da86
poi/test-data/document/NumberingWOverrides.docx	docx.par.1.inline.2.xml	c-markup-canonical-same	len=1143;sha=9389e2276cb4498d06dccd201fcea81ae34369a08c3c65663abafa49bea3c177	len=45;sha=59116038c7933a2d2f10a5b052e4ad78275e52da59ad9b429e6fcc2e799e3494
poi/test-data/document/NumberingWOverrides.docx	docx.par.1.inline.4.xml	c-markup-canonical-same	len=1141;sha=393377a2bb5066c35f8597ac87630afbfd190abd83337c3362b080e283ba6195	len=43;sha=756c6d24e22c0c39b9b0989747540426823d8e69944a2134b35cd7b76ec3e76f
poi/test-data/document/NumberingWOverrides.docx	docx.block.10.xml	c-markup-canonical-same	len=5784;sha=3cc174f63179cd881ef3c2d6b0585c61c6d0a27b9d8a5781b464aec9f549975e	len=294;sha=555e6e01d541f5b9006e20441a5a40d887a668196b7eb6e64565c488ff3ff9a1
poi/test-data/document/NumberingWithOutOfOrderId.docx	docx.block.1.xml	c-markup-canonical-same	len=5851;sha=e247f8649c7674922e2a20990ebae5b722ed56d34e18e6b9e81aa1d176069e63	len=365;sha=cb5b3ddd45d8fdcf94283e63926f3b9b80ac6fd9d0176931dfbcb92f70a5cae8
poi/test-data/document/heading123.docx	docx.par.1.inline.2.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.4.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.6.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.8.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.10.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.12.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.14.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.16.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.18.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.20.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.22.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.24.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.26.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.28.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.30.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.32.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.34.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.36.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.38.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.40.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.1.inline.42.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.1.inline.44.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.3.inline.0.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.3.inline.3.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.3.inline.5.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.3.inline.7.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.3.inline.9.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.3.inline.11.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.3.inline.13.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.3.inline.15.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.3.inline.17.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.3.inline.19.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.3.inline.21.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.3.inline.23.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.3.inline.25.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.3.inline.27.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.0.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.3.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.5.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.7.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.9.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.11.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.13.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.15.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.17.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.19.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.21.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.23.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.25.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.27.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.par.5.inline.29.xml	c-markup-canonical-same	len=733;sha=26465db2dde36c26678ce4871b695501966c9b25f9d2968265b6563e9640562e	len=44;sha=24d5d4f1988da84d4ae8c3f19a734cc04fd0bdbf96dd7503a4f1d6e328cfe1c5
poi/test-data/document/heading123.docx	docx.par.5.inline.31.xml	c-markup-canonical-same	len=731;sha=1fa67fc4121aebcdb392a8d89d0520621f96bef73b1a709fbd5d100de78cefdc	len=42;sha=c26240eb89659c453a0c8b96ecfacbd2d93df7ab826227ab28bb5ce621e62941
poi/test-data/document/heading123.docx	docx.block.6.xml	c-markup-canonical-same	len=3031;sha=e37e99ac71a71f5a1c992126382e452b77545efa91a2fd76d1f6e6d9f3b864e1	len=275;sha=5d50660febadb7cac55fd14c204c1024dce80a483f22bd3a798657cf20f8ca54
poi/test-data/document/saut_page.docx	docx.block.5.xml	c-markup-canonical-same	len=9324;sha=7fc23a4c413cd1039429d9afc43b57f2b3795cbdec2c6427c1fe62ccb2b1e698	len=544;sha=31e2c0945a473599f7015e0a9318142687cd27c15f75c6206de0a4730b39f6ab
poi/test-data/document/testComment.docx	docx.par.0.inline.1.xml	c-markup-canonical-same	len=2227;sha=b87b7bf78dc3610186647fb806e6966c8e0915418581a0c78c0204a2c80670e3	len=52;sha=596d39e5d8f544a4fc13323473bbcf287d05f9f4e5aaa2183672727cb7e5201e
poi/test-data/document/testComment.docx	docx.par.0.inline.3.xml	c-markup-canonical-same	len=2223;sha=4bd5d2473c1ef29a1aa62da0f427c61e0515128910b442be85935a3162865bee	len=48;sha=b71ce8495b8ecace86cd1f7a124f674fb503a9e345c199ff2d9d7a5cbe73f248
poi/test-data/document/testComment.docx	docx.par.0.run.2.content.0.xml	c-markup-canonical-same	len=2225;sha=c4a5d76e9f0ca9ce6933a6d09dbbe6fa850f485a68533aed40e9232ba8c9a8c3	len=50;sha=e3fefe8098740bd479fccff3c585d78e0bca4156defb45cb51feac5b4e795f33
poi/test-data/document/testComment.docx	docx.block.1.xml	c-markup-canonical-same	len=11164;sha=6f452de6efd89932bc8885959e4f51ce709113ae4dfe206591063ad3f4c69f59	len=289;sha=d2e41f8f2d9fdecf8c3bc485e63a553da7dd54adcbc1cc170b0a52ec8bdbf0e4
poi/test-data/document/testComment.docx	docx.cmt.0.xml	c-markup-canonical-same	len=126155;sha=cc6ad2bd35997dc274f07a63b864051ad03e3af498783405e02e00ab8b37428f	len=2099;sha=41a11b6a10492da20cd69d06e506d2725e76c4fde6ad5efe712ab569824e29b5
poi/test-data/integration/test_recursive_embedded.docx	docx.par.2.inline.1.xml	c-markup-canonical-same	len=1159;sha=c741945440776f99e89d840dcf6c5e3250bd7965b29b19315ec32e9792f5c911	len=61;sha=8cc03916b6d9de119ef6faba85fd87db3d3237faf25614205c1aa8ce62116b79
poi/test-data/integration/test_recursive_embedded.docx	docx.par.2.inline.2.xml	c-markup-canonical-same	len=1138;sha=c414be8e54c455113d4c31271afbc20685ae10ed86eddc861ed2d9b8eaa2d302	len=40;sha=3c9ca5657f8cf78835b65a55b64fe233571d32430ebdb63afdb89063ca30da86
poi/test-data/integration/test_recursive_embedded.docx	docx.par.2.run.0.content.0.xml	c-markup-canonical-same	len=24161;sha=f1b2f739bd74b70cf73133f3f32283a7d518655e9f221e9f5d7f4c2dddbccd46	len=1103;sha=7af55132a0959870de25d58751d88c7b2e42157dcfcf38969bee814bcac1ab8c
poi/test-data/integration/test_recursive_embedded.docx	docx.block.3.xml	c-markup-canonical-same	len=12753;sha=a7854f822a69de26c7ada43def61ddf7fa9a0e2a1e5d0546cc1ab1da1ff25ec0	len=675;sha=ad102b0e6224acfb5ce204d0c851110b6d64f7e9d116785e3c72b3a0e5b9e522
poi/test-data/openxml4j/50154.xlsx	xlsx.sheet.0.view.0.retained_xml	c-markup-canonical-same	len=135;sha=59ffe2bf886bf8006f3db33383005c102f38adf55c9c4ecd226e72cec9003c24	len=279;sha=dbb6d67ab194e189a1550f4f4996840fa6b309658ab3f29ac18a8f2028449eb4
poi/test-data/openxml4j/50154.xlsx	xlsx.sheet.1.view.0.retained_xml	c-markup-canonical-same	len=49;sha=9b8c8bb58f31a76b949048f73379b8209a28bef977ef997c71e9e3d4a72f4c82	len=193;sha=9a1fb5368691c7d19515660ae13c3efb1228096e2e523de3ccc8d2a4b780045b
poi/test-data/openxml4j/50154.xlsx	xlsx.sheet.2.view.0.retained_xml	c-markup-canonical-same	len=31;sha=2ce5bb0b634fdca13b0db3fcb3ee00e2120a9b34ef23481a97ee953f9ae8b218	len=175;sha=5263b35822d5c4904cd865686d28851f085be9398a206dcdb76d6ae38d25e255
poi/test-data/openxml4j/50154.xlsx	xlsx.sheet.3.view.0.retained_xml	c-markup-canonical-same	len=31;sha=2ce5bb0b634fdca13b0db3fcb3ee00e2120a9b34ef23481a97ee953f9ae8b218	len=175;sha=5263b35822d5c4904cd865686d28851f085be9398a206dcdb76d6ae38d25e255
poi/test-data/openxml4j/50154.xlsx	xlsx.sheet.4.view.0.retained_xml	c-markup-canonical-same	len=31;sha=2ce5bb0b634fdca13b0db3fcb3ee00e2120a9b34ef23481a97ee953f9ae8b218	len=175;sha=5263b35822d5c4904cd865686d28851f085be9398a206dcdb76d6ae38d25e255
poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	docx.block.11.xml	c-markup-canonical-same	len=3196;sha=a021e02ed74d035c9c3595c6e6e7f6399f8f375a6fda7c6fb93add340e6b7b18	len=316;sha=0f023221a1b460ffe5e676ea307d7350bec9efd76181a0c6b22f7df13f62d148
poi/test-data/openxml4j/OPCCompliance_CoreProperties_SUCCESS.docx	docx.block.1.xml	c-markup-canonical-same	len=3153;sha=2968192d69128f25aae13a448c790c01bf954e88a138fe41f469a2c07c8fbead	len=273;sha=28c6600c59bbceaaa9408f4b33df327bcda2ddeae000aa97de5b7907d92fed69
poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx	xlsx.sheet.0.view.0.retained_xml	c-markup-canonical-same	len=47;sha=48d8acf55517a8a9de2ff12500de108d54f8025f17f2642beeb71b69a9d56d07	len=191;sha=23db0588013003d9a852b0a0a05b97ef826625e7e2fc5fbd24f02b2bafcbeb1e
poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx	xlsx.sheet.1.view.0.retained_xml	c-markup-canonical-same	len=31;sha=2ce5bb0b634fdca13b0db3fcb3ee00e2120a9b34ef23481a97ee953f9ae8b218	len=175;sha=5263b35822d5c4904cd865686d28851f085be9398a206dcdb76d6ae38d25e255
poi/test-data/openxml4j/OPCCompliance_NoCoreProperties.xlsx	xlsx.sheet.2.view.0.retained_xml	c-markup-canonical-same	len=31;sha=2ce5bb0b634fdca13b0db3fcb3ee00e2120a9b34ef23481a97ee953f9ae8b218	len=175;sha=5263b35822d5c4904cd865686d28851f085be9398a206dcdb76d6ae38d25e255
poi/test-data/slideshow/bug62513.pptx	pptx.sld.10.shp.0.xml	c-markup-canonical-same	len=3786;sha=cb429f593eab650e571c3b7a8ee958961460ab72bfe4a1a08ca0371b96835577	len=410;sha=599f3b3e6814bb8fb80e7748c9616d71ed5a037221c6deb98e3f63f626ea4001
poi/test-data/slideshow/bug62513.pptx	pptx.sld.10.shp.1.xml	c-markup-canonical-same	len=4665;sha=5c66937d73caeaad30a0ab2f4d2cddd48f2a06dfe72995ee020dd022804a3659	len=967;sha=62d6754af5340d33e6531d77c1ca14a80e85da4d97d9d964074f61b5659686e1
poi/test-data/slideshow/bug62513.pptx	pptx.sld.12.shp.0.xml	c-markup-canonical-same	len=3787;sha=f34f1c9e194beb1e958a1546f19b47a3852d13d7989a7d2b8a59cf50d37ac128	len=411;sha=033a40d5c2aafeb458ab1f34cc8e3410c7cc4b422cd5fc5fad7b51177b31f5c8
poi/test-data/slideshow/bug62513.pptx	pptx.sld.12.shp.1.xml	c-markup-canonical-same	len=3575;sha=16d186e659fb311586cc7757fdf5a6db77915b5712bf8ee1f742702a533921a6	len=721;sha=1cb440e4abf01d3712b7a3d8e150efbd50cfea4d5e93494c0b97ab8e5e1ff292
poi/test-data/slideshow/bug62513.pptx	pptx.sld.13.shp.0.xml	c-markup-canonical-same	len=3786;sha=13af9c0e0a7c3574445309d4892487bc1cf7711bace23380b950fab6d44ad7a3	len=410;sha=120b78c98fabcc5f66e5664f8c177540500cc7a14c7d48f00d5d4e17e177f8ac
poi/test-data/slideshow/bug62513.pptx	pptx.sld.13.shp.1.xml	c-markup-canonical-same	len=4652;sha=3dcbbd20b577ae74810ab8f6304f4b0aeea26ef5973a5c44ed13b7df9e4aafc9	len=954;sha=43d83b53bc1df3c51dd794efbcc6dff7bdcdefcc829f1c2dd7b41edeeb8362b5
poi/test-data/slideshow/bug62513.pptx	pptx.sld.14.shp.0.xml	c-markup-canonical-same	len=3783;sha=a1e4cd34a207f18eae2596fa7d2dbb42f3b6f23d1817ad7feb3bbc4516971518	len=407;sha=adfd96023fa37afbca45e1eec7303c2a841ff90277b0edc10cc207b4216d03d8
poi/test-data/slideshow/bug62513.pptx	pptx.sld.14.shp.1.xml	c-markup-canonical-same	len=4652;sha=82dde2c9a74b20c6cb8370d530857b73044c0c2496325344ccbc0f1c4e656696	len=954;sha=98fa4ecdf7853d25e9c8257c12f54202273056496e9cb095b45dcad32ae82c83
poi/test-data/slideshow/bug62513.pptx	pptx.sld.15.shp.0.xml	c-markup-canonical-same	len=3778;sha=19d72ec24aca2112a9df01c6ef4acd13448415ebd0dabb905189aa11a3fb2a42	len=402;sha=9bc106d155e009bae168bcba4c7bc91ac401f9420424c87a87240feb014afdd9
