experiment	leg	profile	binary_role	case	parts	p50_ns	p95_ns	p99_ns	mean_ns	sample_count	source_read_calls	source_read_bytes	source_version_calls	source_payload_read_calls	source_payload_read_bytes	source_max_in_flight_reads	lookup_count	output_sha256	report_sha256
shared-packuri-probe	control	allocator	control	opc_casefold_source_open	256	414211	418822	418822	414521.8	5	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_lookup	256	21900	22090	22090	21866.0	5	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_exact_lookup	256	2320	2340	2340	2320.0	5	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	256	42080	52211	52211	44092.2	5	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	256	19760	19920	19920	19784.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_open	2047	3340485	3347515	3347515	3341525.0	5	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_lookup	2047	151791	157971	157971	153086.6	5	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_exact_lookup	2047	2270	2410	2410	2296.0	5	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	2047	303612	309821	309821	304933.2	5	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	2047	147931	152081	152081	137204.6	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_open	2048	3413805	3425085	3425085	3414619.0	5	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_lookup	2048	37930	38000	38000	37940.0	5	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_exact_lookup	2048	2320	2340	2340	2316.0	5	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	2048	69380	69570	69570	69404.2	5	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	2048	40730	40840	40840	40730.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_open	16384	31272868	32077431	32077431	30952412.2	5	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_lookup	16384	48430	48520	48520	48406.2	5	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_exact_lookup	16384	2320	2330	2330	2318.0	5	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_case_alias_lookup	16384	87670	88221	88221	87740.4	5	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	control	allocator	control	opc_casefold_source_genuine_miss_lookup	16384	49320	51220	51220	49688.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	e53830838d32de3348647b8e68fdd196741c5b393a946482a4e33695aec0a2aa
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_open	256	424932	425812	425812	424919.8	5	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_lookup	256	22900	22980	22980	22908.0	5	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	256	2480	2530	2530	2478.0	5	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	256	45220	45240	45240	45202.0	5	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	256	19730	19760	19760	19670.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_open	2047	3356725	3362305	3362305	3356877.0	5	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_lookup	2047	160491	160910	160910	157164.8	5	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	2047	2430	2530	2530	2450.0	5	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	2047	332891	339891	339891	335219.0	5	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	2047	146411	152730	152730	147738.8	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_open	2048	3388115	3395685	3395685	3390320.8	5	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_lookup	2048	37450	37570	37570	37454.4	5	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	2048	2510	2550	2550	2510.2	5	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	2048	68060	75390	75390	69424.4	5	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	2048	41060	46701	46701	42176.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_open	16384	32022491	32259422	32259422	31741457.6	5	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_lookup	16384	48250	54571	54571	49516.2	5	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_exact_lookup	16384	2460	2510	2510	2476.0	5	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_case_alias_lookup	16384	86961	87040	87040	86926.4	5	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-probe	candidate	allocator	candidate	opc_casefold_source_genuine_miss_lookup	16384	49810	49940	49940	49830.2	5	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	38ed85b4ca25169aa5550f353a0ac8dc0ff9a3cc99db28b04d722d864108af5f
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_open	256	428906	435372	437822	428355.5	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_open	256	301921	315091	316322	304095.0666666667	30	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_lookup	256	31645	31710	38760	31882.13333333333	30	-	-	-	-	-	-	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_lookup	256	21205	23690	23720	21708.733333333337	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_exact_lookup	256	2280	2300	2320	2281.9999999999995	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_case_alias_lookup	256	41935	47660	68870	43137.83333333334	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_genuine_miss_lookup	256	17980	18140	24420	18193.066666666673	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_open	2047	3444190	3480395	3481815	3445241.366666666	30	-	-	-	-	-	-	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_open	2047	2433680	2467091	2482121	2437025.433333333	30	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_lookup	2047	151076	156630	156821	152032.3333333333	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_lookup	2047	151081	157541	157700	151717.33333333334	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_exact_lookup	2047	2280	2310	2320	2282.0	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_case_alias_lookup	2047	301896	310272	310801	303893.3	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_genuine_miss_lookup	2047	144196	146961	150120	136289.2666666667	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_open	2048	3451415	3475325	3507205	3449963.133333333	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_open	2048	2479731	2499641	2499901	2481042.2999999993	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_lookup	2048	158935	164921	165611	159796.39999999997	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_lookup	2048	37245	37440	37500	37259.50000000001	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_exact_lookup	2048	2300	2320	2330	2300.6666666666665	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_case_alias_lookup	2048	69380	74201	76520	70169.59999999999	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_genuine_miss_lookup	2048	38751	38920	44190	38943.23333333333	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_open	16384	31713434	32825594	34754932	31868506.7	30	-	-	-	-	-	-	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_open	16384	23881705	24688128	25016970	23947657.16666667	30	27	1196793	4	0	0	1	0	86fd877006855b5dd7ee889c0f6ec00c20645ec243d628ae77080d7a416e8cdd	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_eager_lookup	16384	3258874	3269274	3304884	3260255.0000000005	30	-	-	-	-	-	-	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_lookup	16384	47705	54010	54920	48217.566666666666	30	0	0	144	0	0	0	144	d9b4239f722a2b243ab4f2e0d1208b8a145aa22b02e615adc2819c5cedb843fb	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_exact_lookup	16384	2290	2330	2370	2294.6666666666665	30	0	0	144	0	0	0	144	58ee4d69d4dd8ed44c627b65ffe31ac45a9c0a0f9c0c7d05478298cdb0a00b31	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_case_alias_lookup	16384	87440	94570	95410	88311.70000000001	30	0	0	144	0	0	0	144	f197c1243908b5970c2045ae96d6312d27c2109a08ca4a3752ed36b2ae1a8fce	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A1	normal	control	opc_casefold_source_genuine_miss_lookup	16384	47525	47620	52470	47608.23333333332	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	174f01e7e3c435cfeb398a22ff8d889d6c0ecfebc76b4006663449bf7d0be0b0
shared-packuri-arc-final	A2	normal	control	opc_casefold_eager_open	256	427601	437311	448372	429315.9666666667	30	-	-	-	-	-	-	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_open	256	301306	310092	312981	302839.5	30	9	19449	4	0	0	1	0	68bfa39a97c9d837c91a8667892bd3c0230d295c5327a84f7520b8ab02cd08b9	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_eager_lookup	256	16245	16630	16690	16383.033333333335	30	-	-	-	-	-	-	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_lookup	256	21410	22120	28921	21681.433333333334	30	0	0	144	0	0	0	144	6a02c72a84e45623f8150e12608dfb3189b6bb903ffd0bce8e31ee897d14ae1f	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_exact_lookup	256	2300	2350	2350	2306.3333333333335	30	0	0	144	0	0	0	144	d8a61329d8e8909a043f56d9e6bf821fc208c82f8791c5810ed632a30b3ce637	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_case_alias_lookup	256	42315	47190	49390	42707.2	30	0	0	144	0	0	0	144	a0f21335f2147ff2ce7cfaaa7db68a7c62e95ec23d8ba9df8b74864e20b45833	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_genuine_miss_lookup	256	18265	18330	18340	18254.733333333334	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_eager_open	2047	3440219	3482104	3553544	3443314.2000000007	30	-	-	-	-	-	-	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_open	2047	2436410	2466460	2476731	2440064.5000000005	30	11	150192	4	0	0	1	0	f96278805e54bdf67f62efc0d9b09782988ca60007c602153f2b0498c217016f	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_eager_lookup	2047	283141	289102	289971	284780.16666666674	30	-	-	-	-	-	-	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_lookup	2047	150910	157440	171251	151328.6	30	0	0	144	0	0	0	144	3cd131d27cdec2640f017ff7998ef2fc7eb6462832039f401686f3ab021355ea	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_exact_lookup	2047	2280	2311	2330	2282.7000000000003	30	0	0	144	0	0	0	144	5ff83b42956e53036f19926d023a5e98f59889ec64e51dd618b6100753c9367e	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_case_alias_lookup	2047	302606	309021	310161	304110.26666666666	30	0	0	144	0	0	0	144	3336a08cd318f74e98515959a34dce128aefc6b9fa3546151fbf627572c025d9	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_genuine_miss_lookup	2047	137660	148480	149021	126095.16666666667	30	0	0	144	0	0	0	144	fea761da167dbe4473f53f4886ea4a2da108776c8ba4b73d3f9332cc61824582	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_eager_open	2048	3472745	3506404	3512165	3471780.1	30	-	-	-	-	-	-	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_open	2048	2504610	2522601	2523150	2504345.1000000006	30	11	150265	4	0	0	1	0	3449d32aa6d80e9cc12fbb1da1e6f5855177af1524250efda687b1ee99391298	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_eager_lookup	2048	234556	239841	241521	235875.6666666666	30	-	-	-	-	-	-	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_lookup	2048	37346	37531	37650	37337.866666666676	30	0	0	144	0	0	0	144	3d124a528436b1e924dcbbd7d23040d5c258e0acf8e278113c17e447f017936a	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_exact_lookup	2048	2300	2320	2330	2299.7	30	0	0	144	0	0	0	144	fa9dd41f44885e503e7a9fdbc03e97aa3b515723fe578b0e9bcaf114238990c9	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
shared-packuri-arc-final	A2	normal	control	opc_casefold_source_case_alias_lookup	2048	70890	71151	73151	70946.3	30	0	0	144	0	0	0	144	ab0ffe95ce1e4c74f73dd7b9ea910991299588ee79917e99efe6c0a8e26262b4	3881f0a25e41f20295f599e0c60e8a7b422c4f8ea81b886d15e67af125bdcd16
