fixture	route	before_status	before_field1	before_field2	after_status	after_field1	after_field2	control_status	control_field1	control_field2	differs_raw	differs_normalized
test-data/ooxml/xlsx/styles.xlsx	xlsx_source_backed_tab_state	OK	9309	12	OK	9309	12	OK	9309	12	0	0
test-data/ooxml/xlsx/table-sample.xlsx	xlsx_edit_save	OK	9463	12	OK	9463	12	OK	9463	12	0	0
test-data/ooxml/xlsx/table-sample.xlsx	xlsx_noop_save	OK	10595	13	OK	10595	13	OK	10595	13	0	0
test-data/ooxml/xlsx/table-sample.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/ooxml/xlsx/table-sample.xlsx	xlsx_source_backed_tab_state	OK	10595	13	OK	10595	13	OK	10595	13	0	0
test-data/ooxml/xlsx/tableStyle.xlsx	xlsx_edit_save	OK	9928	13	OK	9928	13	OK	9928	13	0	0
test-data/ooxml/xlsx/tableStyle.xlsx	xlsx_noop_save	OK	10899	14	OK	10899	14	OK	10899	14	0	0
test-data/ooxml/xlsx/tableStyle.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	1	0
test-data/ooxml/xlsx/tableStyle.xlsx	xlsx_source_backed_tab_state	OK	10899	14	OK	10899	14	OK	10899	14	0	0
test-data/ooxml/xlsx/test_conditional_formatting.xlsx	xlsx_edit_save	OK	9229	12	OK	9229	12	OK	9229	12	0	0
test-data/ooxml/xlsx/test_conditional_formatting.xlsx	xlsx_noop_save	OK	10203	13	OK	10203	13	OK	10203	13	0	0
test-data/ooxml/xlsx/test_conditional_formatting.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	1	0
test-data/ooxml/xlsx/test_conditional_formatting.xlsx	xlsx_source_backed_tab_state	OK	10203	13	OK	10203	13	OK	10203	13	0	0
test-data/ooxml/xlsx/universal-content.xlsx	xlsx_edit_save	OK	7415	13	OK	7415	13	OK	7415	13	0	0
test-data/ooxml/xlsx/universal-content.xlsx	xlsx_noop_save	OK	7296	13	OK	7296	13	OK	7296	13	0	0
test-data/ooxml/xlsx/universal-content.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officedocument/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officedocument/2006/relationships/metadata/core-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	1	0
test-data/ooxml/xlsx/universal-content.xlsx	xlsx_source_backed_tab_state	OK	7296	13	OK	7296	13	OK	7296	13	0	0
test-data/poi/test-data/document/61745.docx	docx_edit_save	OK	37081	21	OK	37081	21	OK	37081	21	0	0
test-data/poi/test-data/document/61745.docx	docx_noop_save	OK	37030	21	OK	37030	21	OK	37030	21	0	0
test-data/poi/test-data/document/61745.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/61745.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/Bug54849.docx	docx_edit_save	OK	26924	26	OK	26924	26	OK	26924	26	0	0
test-data/poi/test-data/document/Bug54849.docx	docx_noop_save	OK	27566	26	OK	27566	26	OK	27566	26	0	0
test-data/poi/test-data/document/Bug54849.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/Bug54849.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/ComplexNumberedLists.docx	docx_edit_save	OK	14420	13	OK	14420	13	OK	14420	13	0	0
test-data/poi/test-data/document/ComplexNumberedLists.docx	docx_noop_save	OK	14458	13	OK	14458	13	OK	14458	13	0	0
test-data/poi/test-data/document/ComplexNumberedLists.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/ComplexNumberedLists.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/EmbeddedDocument.docx	docx_edit_save	OK	13306	13	OK	13306	13	OK	13306	13	0	0
test-data/poi/test-data/document/EmbeddedDocument.docx	docx_noop_save	OK	13268	13	OK	13268	13	OK	13268	13	0	0
test-data/poi/test-data/document/EmbeddedDocument.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/EmbeddedDocument.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/Numbering.docx	docx_edit_save	OK	13839	12	OK	13839	12	OK	13839	12	0	0
test-data/poi/test-data/document/Numbering.docx	docx_noop_save	OK	13808	12	OK	13808	12	OK	13808	12	0	0
test-data/poi/test-data/document/Numbering.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/Numbering.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/NumberingWOverrides.docx	docx_edit_save	OK	15233	12	OK	15233	12	OK	15233	12	0	0
test-data/poi/test-data/document/NumberingWOverrides.docx	docx_noop_save	OK	15190	12	OK	15190	12	OK	15190	12	0	0
test-data/poi/test-data/document/NumberingWOverrides.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/NumberingWOverrides.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	docx_edit_save	OK	12979	12	OK	12979	12	OK	12979	12	0	0
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	docx_noop_save	OK	12978	12	OK	12978	12	OK	12978	12	0	0
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/NumberingWithOutOfOrderId.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/heading123.docx	docx_edit_save	OK	74202	12	OK	74202	12	OK	74202	12	0	0
test-data/poi/test-data/document/heading123.docx	docx_noop_save	OK	74810	12	OK	74810	12	OK	74810	12	0	0
test-data/poi/test-data/document/heading123.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/heading123.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/saut_page.docx	docx_edit_save	OK	2959300	29	OK	2959300	29	OK	2959300	29	0	0
test-data/poi/test-data/document/saut_page.docx	docx_noop_save	OK	2959250	29	OK	2959250	29	OK	2959250	29	0	0
test-data/poi/test-data/document/saut_page.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/saut_page.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/document/testComment.docx	docx_edit_save	OK	65332	17	OK	65332	17	OK	65332	17	0	0
test-data/poi/test-data/document/testComment.docx	docx_noop_save	OK	65298	17	OK	65298	17	OK	65298	17	0	0
test-data/poi/test-data/document/testComment.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/document/testComment.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/integration/test_recursive_embedded.docx	docx_edit_save	OK	26832	21	OK	26832	21	OK	26832	21	0	0
test-data/poi/test-data/integration/test_recursive_embedded.docx	docx_noop_save	OK	27082	21	OK	27082	21	OK	27082	21	0	0
test-data/poi/test-data/integration/test_recursive_embedded.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/integration/test_recursive_embedded.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
test-data/poi/test-data/openxml4j/50154.xlsx	xlsx_edit_save	OK	13686	21	OK	13686	21	OK	13686	21	0	0
test-data/poi/test-data/openxml4j/50154.xlsx	xlsx_noop_save	OK	13583	21	OK	13583	21	OK	13583	21	0	0
test-data/poi/test-data/openxml4j/50154.xlsx	xlsx_source_backed_cell_values	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/officeDocument/2006/relationships/extended-properties'	ERR	Invalid("value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'")	invalid XLSX structure: value-only edits refuse package relationship 'http://schemas.openxmlformats.org/package/2006/relationships/metadata/core-properties'	0	0
test-data/poi/test-data/openxml4j/50154.xlsx	xlsx_source_backed_tab_state	OK	13583	21	OK	13583	21	OK	13583	21	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	docx_edit_save	OK	13098	12	OK	13098	12	OK	13098	12	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	docx_noop_save	OK	13159	12	OK	13159	12	OK	13159	12	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	docx_source_backed_document	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	ERR	Document(UnsafeEdit { format: "DOCX", operation: "edit_document", reason: "source-backed document transactions do not support markup-compatibility branch selection" })	unsafe DOCX edit 'edit_document' rejected: source-backed document transactions do not support markup-compatibility branch selection	0	0
test-data/poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx	docx_source_backed_section_layout	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	ERR	UnsafeEdit { format: "DOCX", operation: "source-backed section inventory", reason: "markup-compatibility namespace bindings are not accepted in a source-bound inventory" }	unsafe DOCX edit 'source-backed section inventory' rejected: markup-compatibility namespace bindings are not accepted in a source-bound inventory	0	0
