# fixture operation parts inflated_bytes parts_inflated bytes_inflated outcome
poi/test-data/spreadsheet/45540_classic_Header.xlsx xlsx-hide 25 149783 10 96201 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/45540_form_Footer.xlsx xlsx-hide 54 129937 4 48230 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/45540_form_Header.xlsx xlsx-hide 54 129937 4 48230 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/47889.xlsx xlsx-hide 5 4045 5 4045 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_38_})_})
poi/test-data/spreadsheet/48962.xlsx xlsx-hide 8 66684 4 17836 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/49609.xlsx xlsx-hide 5 546807 5 546807 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_21_})_})
poi/test-data/spreadsheet/54071.xlsx xlsx-hide 8 15087 4 5552 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/56169.xlsx xlsx-hide 11 15961 5 4148 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/58106.xlsx xlsx-hide 9 15560 5 6771 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/60289.xlsx xlsx-hide 7 15907 3 2158 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/61060-conditional-number-formatting.xlsx xlsx-hide 6 15138 3 5346 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/62815.xlsb xlsx-hide 8 39136 1 395 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
poi/test-data/spreadsheet/62834.xlsx xlsx-hide 9 15277 4 5714 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/66365.xlsx xlsx-hide 6 7961 4 3429 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/AmpersandHeader.xlsx xlsx-hide 9 15334 5 4058 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/ConditionalFormattingSamples.xlsx xlsx-hide 90 1020366 21 292435 published:654681
poi/test-data/spreadsheet/CustomXMLMappings.xlsx xlsx-hide 11 15341 6 4377 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/DataValidationEvaluations.xlsx xlsx-hide 12 31760 4 17431 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/DataValidationListTooLong.xlsx xlsx-hide 6 2678 4 2063 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/DataValidations-49244.xlsx xlsx-hide 8 27903 4 18493 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/ExcelPivotTableSample.xlsx xlsx-hide 17 29482 6 10428 published:19454
poi/test-data/spreadsheet/Excel_file_with_trash_item.xlsx xlsx-hide 15 243154 4 219980 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/FormatKM.xlsx xlsx-hide 11 25764 6 8696 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/StructuredRefs-lots-with-lookups.xlsx xlsx-hide 25 2684014 8 2490033 published:325423
poi/test-data/spreadsheet/TestShiftRowSharedFormula.xlsx xlsx-hide 8 12804 4 4339 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/WithChartSheet.xlsx xlsx-hide 26 56306 10 24481 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/WithEmbeded.xlsx xlsx-hide 15 66120 6 3606 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/WithTextBox.xlsb xlsx-hide 12 14197 1 361 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
poi/test-data/spreadsheet/bug64512_embed.xlsx xlsx-hide 12 85068 3 6105 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/chart_sheet.xlsx xlsx-hide 12 15388 7 3860 published:10807
poi/test-data/spreadsheet/customIndexedColors.xlsx xlsx-hide 14 71362 5 9461 published:19529
poi/test-data/spreadsheet/dataValidationTableRange.xlsx xlsx-hide 35 667788 5 607872 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/headerFooterTest.xlsx xlsx-hide 8 31794 4 3588 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/link-external-workbook-b.xlsx xlsx-hide 7 2567 4 1713 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/no_drawing_patriarch.xlsx xlsx-hide 8 6840298 4 6831574 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/right-to-left.xlsx xlsx-hide 15 21773 5 6986 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/sample.xlsx xlsx-hide 13 23094 6 8556 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/shared_formulas.xlsx xlsx-hide 9 22061 4 12550 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/style-alternate-content.xlsx xlsx-hide 7 49209 4 38954 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx xlsx-hide 8 35151 4 23751 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/testSharedFormulasSetBlank.xlsx xlsx-hide 9 13708 5 4837 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/testVarious.xlsb xlsx-hide 17 68288 1 384 refused:Invalid("main_part_'/xl/workbook.bin'_has_non-XLSX_content_type_'application/vnd.ms-excel.sheet.binary.macroEnabled.main'")
poi/test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx xlsx-hide 8 13566 4 4272 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx xlsx-hide 7 12058 4 3828 refused:skipped:_fewer_than_two_sheets
poi/test-data/spreadsheet/workbookProtection_workbook_revision_protected.xlsx xlsx-hide 13 14312 5 3790 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/xlookup.xlsx xlsx-hide 11 22297 6 11669 refused:Package(XmlPublication_{_part:_"/xl/worksheets/sheet1.xml",_source:_NotCompact(Violation_{_kind:_FormattingWhitespace,_offset:_55_})_})
poi/test-data/spreadsheet/xxe_in_schema.xlsx xlsx-hide 10 14500 4 4553 refused:skipped:_fewer_than_two_sheets
poi/test-data/xmldsign/hello-world-signed-twice.docx xlsx-hide 11 41427 1 1074 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/xmldsign/hello-world-signed.docx xlsx-hide 10 34299 1 1074 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/xmldsign/hello-world-signed.pptx xlsx-hide 23 89247 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/xmldsign/hello-world-signed.xlsx xlsx-hide 12 24372 6 3151 refused:Signed
poi/test-data/xmldsign/ms-office-2010-signed.docx xlsx-hide 11 52703 1 1551 refused:Invalid("main_part_'/word/document.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml'")
poi/test-data/xmldsign/ms-office-2010-signed.pptx xlsx-hide 23 94172 1 3228 refused:Invalid("main_part_'/ppt/presentation.xml'_has_non-XLSX_content_type_'application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml'")
poi/test-data/xmldsign/ms-office-2010-signed.xlsx xlsx-hide 11 20633 6 4160 refused:Signed
